,answers_question_id,answers_date_added,answers_id,answers_author_id,score,comments,q_score,n_score,total_score
5955,b54d7ba2f7654f799e3a7fa622e8623d,2016-06-24 16:54:54 UTC+0000,c9577ec7c33e4b2db8106de95858bba0,58fa5e95fe9e480a9349bbb1d7faaddb,1,1,1,1,3
796,b54f7283c76f4a2d85c50e175a89c592,2014-04-02 15:03:06 UTC+0000,cbd24d89f1d940ed84e44f2af142020b,b688e766eed04a37b7abc9218aca1ce4,2,1,1,1,3
5866,b551946952ae4328864414a9164a95d8,2016-05-20 20:42:30 UTC+0000,b7098ff49ba44c669c3b3244c3f2b059,7e721be7613246dd9f1aee1fb31271b2,2,3,1,1,5
4553,b56b4a797d9d4c239b153c9d2b3c05b5,2015-03-19 21:20:49 UTC+0000,b21e9c6b18c24ba597bc6de2c4cec605,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
7669,b56ec00f067a45a18401ca93cb9378dd,2017-01-14 21:44:25 UTC+0000,0ebebfaef88f435a9216051095554ba7,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
1233,b57680a4fd1a4b408cdba6241d3660b6,2017-04-15 20:08:04 UTC+0000,18875c034bcf432c81de21712969fc4e,be5d23056fcb4f1287c823beec5291e1,2,2,1,1,4
3958,b577356b0a43477d97852d50e84d53e5,2016-12-07 18:02:38 UTC+0000,274d825b79974018a1ceed739d7817e1,5f95b0ac821e4e8e9b4fa9fc8eb9ff61,2,1,1,1,3
2911,b577bb2d553a407a8640438e83923ee0,2018-09-09 19:15:02 UTC+0000,eeb09c0b61bd43f091ff072c79ced389,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
3921,b57dd0aa788a4347aadd9e010bcd9842,2016-09-15 01:07:37 UTC+0000,f2d200cafdd7402e8a6d2bbc508a294b,e3529e64e70643b6889353db79eeea3e,1,1,1,1,3
4809,b5829260c529464188d3964c0b6d7b54,2016-04-26 18:31:06 UTC+0000,c016e454fdb742e68d792f01d0b6c976,369f1c8646b649f6997eae7809696bd5,0,1,1,0,2
3034,b58a775c93054927b80b917af65e2c31,2018-03-08 21:23:30 UTC+0000,cb63869ced814ceca45c3c7c2e3b46d3,1ad13abd75b641198468b121e83e8706,1,1,1,1,3
5961,b58ad12554444ab4ac363262269b28e7,2014-11-28 21:36:30 UTC+0000,11b083f8f1fe4b0c82a34a10c72c94eb,3d8847ddc8d04185976a9e78b190ebdb,1,1,1,1,3
7880,b58de0d500f04cb0a220ba0bb638f445,2016-12-10 22:05:26 UTC+0000,ea605740598347c4abbd0b0fce7608cc,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
6060,b5902baddf38495389f8634bd4a0094a,2017-01-21 00:17:22 UTC+0000,cb41122a25334bb68b3c98350a7e2e23,13b55ed4834e4814bb33a4c87001063d,1,2,1,1,4
2397,b59582a5456544c6af1710be9db34cd4,2017-01-25 14:13:29 UTC+0000,b1d5989a41a842a2ab8e7f63a8efca55,e963b61ee35c47c49551d0b3eee97782,0,1,1,0,2
5444,b5997eb2b0094a978a9c1300295def8c,2018-07-10 21:20:46 UTC+0000,b9c9dda94d3d4394bffaec69a9200b45,5a007a6465af431b85e383c16be7a48b,0,1,1,0,2
7729,b5a1a4ac336a47f1b7ee90893191aabd,2017-05-17 17:00:11 UTC+0000,60586a0e85184a6085d0674000305470,e92e9126dcae49d68c1e88f325464f83,0,1,1,0,2
453,b5a21e2b21004a73ba1b490310c28eff,2016-05-18 13:25:19 UTC+0000,d850744fad78437a9a040b4fd2630756,b342ccddf46547bb924181e958432391,1,1,1,1,3
540,b5b2d13d521e4ba1b241fafab8a2a726,2016-05-05 14:16:24 UTC+0000,196575166ea1463dad249321da192764,58fa5e95fe9e480a9349bbb1d7faaddb,2,6,0,1,7
761,b5b54581bec14a43a18bfb91d2520aa3,2015-05-27 15:24:54 UTC+0000,48594bf0cda64aae81f4a762125a1e65,e3529e64e70643b6889353db79eeea3e,1,2,1,1,4
4290,b5c6ff7f705b4fb2ba6ab444a8ea623d,2018-04-03 14:08:17 UTC+0000,217ea1dbd8114ccea5d7e4888ae46c87,be5d23056fcb4f1287c823beec5291e1,1,2,1,1,4
6989,b5c706d37ea34fae95b0f5ec4cb63adf,2014-11-25 20:28:59 UTC+0000,638b68d55d6c4dc4bceca26cbd78e52d,4c321ecdb7f84364a83a94afdfd88866,2,1,1,1,3
1032,b5c790232a3a4fa8b83421c46655f9f5,2018-03-06 18:36:00 UTC+0000,25c1941eaa4b45c9a39942ec591827ed,5fc76ec033e2422baefbffa8183d0b30,0,1,1,0,2
2177,b5cbd33e83ad477ea51bd3af7006debd,2016-10-19 01:00:28 UTC+0000,46df8812db3540f4a1e58eb0afe72258,e8ced5223f0144e699d3f5672d1088ee,2,1,1,1,3
5653,b5d5082b25274510afd5ede1cfff5493,2014-04-08 14:28:15 UTC+0000,e0b5a820ae2347df90a4d80a838b9f82,5f4c8c5868cd442e8e0bc218b9a10e03,1,1,1,1,3
3185,b5e2ff723e2543b983874ebdfb8cf28b,2014-10-24 03:19:22 UTC+0000,835788318506483e98d5d54dc4d8ce96,eea91690141e4abb98d66ab65852acce,1,1,1,1,3
6702,b5e5ea3a1f194601bb3c81efc1365739,2016-05-16 17:03:48 UTC+0000,8c7bc31d163149acbccfa1d826c46b9f,04df52cae7db418faf5f9b285799ea5d,2,1,1,1,3
1091,b5e5fb426dc140e68ad6ccec006b206f,2016-10-27 20:56:49 UTC+0000,0490e7080f6543e2925938a67aae3ee5,f6d9369cd0a24b52877450757c451dcb,0,1,1,0,2
6322,b5f040bfa6ee4aea9b77ddd75b13bc2c,2016-05-02 23:58:44 UTC+0000,de0eb8c8478c4b68b4cb85fa37b4620d,49f38e98c0424e339c71dbd90eeca351,1,1,1,1,3
2892,b604f2bec1ae4db8bb9c877b8e951724,2018-09-26 19:50:30 UTC+0000,bdf77261f43d4e3eb67c91773db12b49,c71a481587c5459792384f19463bc626,0,1,1,0,2
5663,b61bfab926e3440db65fd984a7d561ea,2017-05-10 18:28:12 UTC+0000,751bf4ee049945ee8d8b4b67ce35b719,7e72a630c303442ba92ff00e8ea451df,0,1,1,0,2
5627,b647bead48e84e24a931c39baed72912,2016-07-22 21:56:29 UTC+0000,c440404905e24720aa847691bc55922f,8147e4d83ebc47b689901dc534981de8,1,1,1,1,3
3540,b648b2276a444097a4f2c5fce87873b1,2014-11-04 17:45:33 UTC+0000,a3451b977949475d83619c3e09aa4ce3,05444a2f42454327b2ac4b463c0adbe0,0,1,1,0,2
2652,b65165284bce4bb6931db4ec6b0b6e29,2014-06-14 17:39:20 UTC+0000,b5c72c0ddaf14ae68ea5144e6a2f1673,4520f122d31241f6b83e3606ae3a1922,1,4,1,1,6
4419,b651b293f11244558fdb58dee8e0d1a6,2017-10-25 18:21:19 UTC+0000,43e6b5d3a8da417fbbdded992a4bdfd0,1402116e41d44b129292af78f63b8f47,0,2,1,0,3
4826,b66a337d9b184ba4979b143070a7198f,2014-04-09 13:49:15 UTC+0000,3a78f70ab27c4294bee5247bca3cd866,2adab7916b3747af85b2d82e188c1dc3,3,1,1,1,3
5822,b67cdefef062427180a94e5940fb3a9d,2016-06-01 17:22:04 UTC+0000,78507302d14b40b8bbbb676a4366e143,bc46e3699d92477ba8c7aa723e54a151,0,1,1,0,2
5162,b688051e1fa84484800de3fa0dd7668d,2016-04-25 13:26:21 UTC+0000,dcf00a37b5d94749bafabb40a93006dd,7750ddc7ff9e4a2996309de7d474399b,1,1,1,1,3
574,b68d77249dc6488fbd0fc4a544cc99cf,2016-04-29 03:23:44 UTC+0000,b1fd8a4171214f7394cfbba955165409,c39329e6c790449f812590c3b897aca8,2,1,1,1,3
2375,b694b8bc7d844ee9aa55c3d5cf7a3c3a,2018-05-31 16:27:09 UTC+0000,9ade2aa0d48248439199cc3cd4106571,409e40f6708d4cfb9ba1804626ba8172,1,1,1,1,3
6034,b6aa709db52643ee9f7fafb637808f1f,2018-02-17 04:08:51 UTC+0000,15cf4f5734534f789adc4fd2b839ff41,fafeba89ca764bd891862fb8440a2962,1,1,1,1,3
652,b6cbd86ad14a41bdaef158196f6942dc,2018-08-11 12:28:10 UTC+0000,96dbe6dac0ed488cbd322d24f6bd149c,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
7972,b6d2e800c7cf4d17a9036ea53fc81770,2016-06-12 01:39:16 UTC+0000,2c474c8ac5ad44bc8e628db4efe774e0,c232fdc3917c48ffbb7c9375a460d358,1,1,1,1,3
3469,b6e2312efe2e4f45ad2e270fa986080b,2017-07-09 09:04:20 UTC+0000,00cc6342efdc4404a3b840837e14dc65,2c97433ad7fa49fca1f7d07143a281ef,1,1,1,1,3
4534,b6ee47b6c04e45a6a2b9773379074298,2016-05-06 18:16:26 UTC+0000,76461812d43940c3bc3cc7dfe1aad49f,13b55ed4834e4814bb33a4c87001063d,0,1,1,0,2
1107,b6f1395785204f2787861533c85bef67,2015-11-01 00:59:01 UTC+0000,e24f7daf8a6942f0a82b74d581af0f49,9551b6c5e24046ff9e4f456bd53cb7eb,0,1,1,0,2
1868,b6f82f7d6d1c45d39c94a38bfb0dd0df,2014-03-29 21:50:34 UTC+0000,41b150969429443db1215178d11ce86a,861fca48f47c4fccae43a799f4442684,6,4,1,1,6
4939,b700a8c582064376b868cc88d1583884,2014-04-30 23:45:17 UTC+0000,561a7804e4d443b293e082c94d31b33c,fe4543418c0846e5a65fa22b4ad9a304,1,3,1,1,5
3663,b701f6a5c11949cf904b327204a6d84b,2016-02-24 17:57:45 UTC+0000,3d0466a37a7447ae9affc8b9d7d04d9c,7cce25cc8c1042b1b4f135bcacfdad82,1,1,1,1,3
240,b717cfefec22454681b233d4cbf351ba,2015-10-21 17:07:47 UTC+0000,fdacbd8413b84f1a994b0c9f7bc18a07,36ff3b3666df400f956f8335cf53e09e,0,2,1,0,3
5490,b71d56eab33943ccaa1c48b89ad2b5f0,2018-01-29 14:39:52 UTC+0000,70f3f4fb699f4e8f8f3bfc3d99dba013,887c5a142b42466fb74740d72989fc74,0,1,1,0,2
4850,b72c8ac7ab504290914cdf28eda829f2,2014-10-21 19:06:49 UTC+0000,9a0d38979c8b423a879966d06e3da7df,05444a2f42454327b2ac4b463c0adbe0,1,1,1,1,3
5683,b7508668b1b8461092815345b0d9e539,2016-12-13 01:30:39 UTC+0000,6908e6af5df64c108ef87833e569588d,36ff3b3666df400f956f8335cf53e09e,1,1,1,1,3
5180,b752950676e64ad6848586bc976e5c32,2018-08-29 16:41:30 UTC+0000,51dfc06dcd744aa280d0ec72936f1e08,98527a0ed93741c3b512a7127973b8e7,1,1,1,1,3
4977,b752bc5c7f4b423fbb2930515ed57062,2014-03-12 20:25:16 UTC+0000,22b6132d540740b1a3937c376e18892c,1fbcd8b315de45c29ff87cf912b535fc,2,1,1,1,3
7385,b753e3920c42498e8d27afe907bda0ad,2016-03-01 21:53:40 UTC+0000,290a7639948b4f019d0c185672f11a64,721c6bf35e2e469c8d93aef5a67c70c3,0,1,1,0,2
7748,b75431f36dd9474a80028a075dd9b0e8,2018-01-26 16:40:36 UTC+0000,f04ff26c4b9c44cb83589057bbdcde15,b6c50484f59a402c8a89a31856098d88,0,1,1,0,2
6779,b75a323942894e22a5637a3a1866e7e5,2014-03-29 04:52:17 UTC+0000,b5cb23a556f4457f8643b0e36eb24c4c,b688e766eed04a37b7abc9218aca1ce4,3,1,1,1,3
883,b768ba79ffa343d6a25d679271abfe95,2016-05-04 16:35:59 UTC+0000,30dfc9edbd3d49be9fcb7f1220b85eec,ea52277eba834e8e8be059f03c384f2b,0,1,1,0,2
7992,b76f699ca8e94c7ba4b2600d224fabff,2016-11-26 05:23:47 UTC+0000,0cfc41897c164629bf26975c5c7b92ee,41b3984603ec43bdba6404c675800889,0,1,1,0,2
5479,b7914550f3884300ab8f3a5d1e6872d8,2018-01-17 19:50:35 UTC+0000,7ac5a086e554446a8928fbfc57d7fada,835405d1ab964d70bb14a404262ba378,1,1,1,1,3
5896,b7952e5953b541d0a7ea836bda55a380,2014-10-27 04:25:19 UTC+0000,d40de19a0b6649a4be437757c5b28aa4,c32988d519b3421d9a1b724f48e28b83,3,1,1,1,3
84,b797069921834f2b88ac16cc5930dc93,2018-01-24 23:59:50 UTC+0000,d0ea0a8b13994c5fb273e0e0ed5d611c,f6b1efc0ed1a4889891b1287913db5b6,1,1,1,1,3
5681,b7a090375652468c9343fb4cc62691c6,2014-04-07 18:32:33 UTC+0000,5bb354e5343b4ad49229d1d0e8702ab6,0355aaad83704ad98e6d71b79db85849,2,1,1,1,3
1954,b7b019ffaa02417aaafb80c76519ffe0,2015-02-25 23:35:25 UTC+0000,287d469e9cf34d0383a4f3e30f5c6e4e,b9b4dd3e497548d0b5c2aba2b069430e,2,2,1,1,4
1448,b7bb7dce24f743748fe42662666e49d1,2016-05-30 00:15:36 UTC+0000,2e9c6b3a3cbc49199ced9146e6e6bb44,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
6995,b7cbbfaf20004bdb9b4df015a7b86244,2018-02-27 22:46:59 UTC+0000,39ccdf8e7e774df8894860a01eff5238,5d431f8b7a0249679893c99f3c1cc75b,1,1,1,1,3
3763,b7de04bdb074473d89e8b2e46eb33a21,2016-05-12 15:18:15 UTC+0000,7809180ea4b046a28e20e7705d110dc0,e2941a700e1a47cba5b984fe17894aa6,1,2,1,1,4
4462,b7e8a97da6ec471fa40033e7a31c2d70,2018-09-25 15:31:40 UTC+0000,9a608a7a026844ddbb8ab4f6dd6a9a50,b7a7e0bef1534f12b59c05a0760186bf,0,1,1,0,2
1100,b7efed12ffc74f75972a4667c546ee43,2018-03-16 19:58:08 UTC+0000,b3bc44bcbc5f40f7b86a96c43275c832,1e3bcd9af1cc4151a481626129b6ad11,0,1,1,0,2
7840,b7f06e1e38464e8d940cbca95b76a64e,2016-05-08 06:29:08 UTC+0000,791d3ccc73b045cf80e2e170d5980f28,f1a64ae4e7ed49d6b2e04bf7e033bb4c,0,2,1,0,3
579,b7f58f2276f4487eb7a0a59d317f9060,2018-04-04 17:59:19 UTC+0000,5c319a102e8a430eab52792d5a855826,05ab77d4c6a141b999044ebbf5415b0d,0,1,1,0,2
6450,b8032fcacfb54302a2d7841ab763e631,2017-11-29 16:42:05 UTC+0000,1bbb9844e6f74aa5a16f218c3b7e972c,ffbcfa4902b143c388d378296c1ba697,0,1,1,0,2
4389,b80ccd6dec214231a9533c765566fdbc,2015-06-03 20:16:44 UTC+0000,65097825b7e545ca9b21549ac05555b9,369f1c8646b649f6997eae7809696bd5,0,2,1,0,3
3465,b81d6435c2a845dfbefa78221eb99ca4,2016-04-13 17:33:45 UTC+0000,d03773bcceef4def969a24d1846dd79a,d10ff3b541fd40afb27293de3c178804,0,3,1,0,4
1685,b8298c2de9444811afa40cf9927774aa,2014-03-23 15:44:31 UTC+0000,87341f6911b64b4aa6fc8378d7967dde,0eebb6c7f960452fa457747129577f85,1,2,1,1,4
3770,b8408b65992847d1af012a83c9178bf4,2017-01-03 23:50:47 UTC+0000,e9768c3b6de2435cadf32d9ee6e0b100,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
4365,b85ba405ebaa48649aadc79aefa08f40,2016-05-19 15:32:23 UTC+0000,45c78b3757304eb98fe9021bbb16e4db,2c6d478b767046a1bec521546039b0bc,0,3,1,0,4
7867,b86fe19e2695411199fc4fa8685aebbe,2012-01-13 23:20:38 UTC+0000,648f5e941a5445d48a2a4c4f62326f09,1e4cc96c24344c8b806c26c3e6746167,6,2,1,1,4
7691,b878838750754ed8ac2001c6ef229e3e,2017-03-14 07:28:48 UTC+0000,167750d45ce641f893a749fc106c505c,751d8ab497b04dd5b71b94e20c072b0d,0,1,1,0,2
1078,b87c6fbdcdeb4265bb79a13b57daede0,2018-09-05 02:29:24 UTC+0000,3d419c2d1b6d4b72bed1771cfa7c2336,e02a6c85f6e04dc1b8623d5b7fccbe9c,1,1,1,1,3
4648,b87ffd8f989041ba8350d9ac170aa54e,2016-05-16 20:15:47 UTC+0000,49483e1cc55140c3a42a760738085053,4fae496418e543c3b91f03a19b12585d,1,1,1,1,3
1337,b883649f3bd045d78f98471c3b30cce6,2018-04-05 22:38:50 UTC+0000,4f95550e27ce45f8ac4eb491d7b3a076,1009f4edd679418faf1532a0b77733ae,0,1,1,0,2
3192,b8906aa424f34612916a9bc1b0b16af2,2015-10-28 16:57:40 UTC+0000,a3b6f0acc42d4d63a278cb5681de7257,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
5794,b8912248c7f145a2917d10e09529dac0,2017-02-15 14:52:16 UTC+0000,b7df9bae325c48e3ad78dd049b505ab5,d848200aaff4497bb2baa7f2cc3dd994,1,1,1,1,3
7649,b892eb9e98c840429264de274ea90c16,2015-12-10 04:04:04 UTC+0000,1f8a01c25b6842f2996b6e363679a97d,a61aa494aed848cc87ba745a24178922,17,2,1,1,4
5336,b89536efdecd4140b434f0a0321de4c8,2015-12-07 13:07:47 UTC+0000,a5dc4f1abd7e44aa8a2fd5bbff7e08f5,a1006e6a58a0447592e2435caa230f78,0,2,1,0,3
3063,b89652f1e5214901b73bf732e6f126fc,2016-02-24 22:28:36 UTC+0000,000c7b951e904453a0042df5b3b65b58,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
7263,b8a595d7e95a467a8f964d9819e9fd10,2015-09-02 21:54:03 UTC+0000,9269b23a46664264b69e4f084814acf7,aa916ae133d04bfdb7cdf610f7e7a745,1,1,1,1,3
7433,b8ab3e36e8944b11bc36946c02044714,2016-08-09 00:36:30 UTC+0000,05752e1fd54c4fe4845b7b5e996397ca,1dc4613a0fb34b4d8786586a3dafaad6,1,1,1,1,3
671,b8b0fb87580049e5a7cf2d0afbcb3086,2014-03-28 14:39:01 UTC+0000,0ea493a1055d46b391debdf3dbe5d048,953b8bd794124b7f81f1dc659640c9d4,1,3,1,1,5
5338,b8bec30e5c5a4723a9780247b7221e92,2017-02-12 22:55:59 UTC+0000,cc3eca0ec15141dfaa91b0c116b66074,f736cfda4893480ab4e71b5cca669d7a,1,1,1,1,3
6049,b8c9faa25d6449679cf451a0068dbc11,2015-03-20 14:59:22 UTC+0000,ad0bb06b4aed4ebeb6d1fb08f1665143,906722469a794a66afcdf3edda0d911e,0,1,1,0,2
7458,b8cf0600df664720a0a471ce989fc0f6,2014-04-25 20:04:20 UTC+0000,eb608003fd3943e783e9088eb4c18d47,fe4543418c0846e5a65fa22b4ad9a304,2,4,1,1,6
4713,b8d094d224a3432da6a9e9411551de4e,2014-05-28 12:36:43 UTC+0000,f25380893c344d63914ee7a5b7e8b686,95f1104e8b604c98ae237020a98921c4,2,1,1,1,3
285,b8d393b3a9534e178e7a79cf77170f96,2018-09-09 12:45:17 UTC+0000,aa5ef6c05a4f40f49719faf9ba735556,36ff3b3666df400f956f8335cf53e09e,1,1,1,1,3
5237,b8e9416586ac4701969e2778c1a91ef5,2018-09-17 08:43:38 UTC+0000,f8f6be3f9a354c088e769f07d5aad7b1,36ff3b3666df400f956f8335cf53e09e,0,2,1,0,3
5604,b8f92c26f2d64631a1868a66d74d1ab4,2017-12-14 01:11:10 UTC+0000,904af05378934b3f8d58fb31a8345743,ef8a09c1c2af45aab9f7cefc16f98cd5,1,2,1,1,4
3483,b912d81451ab4d5fb9723a4b35b92035,2016-08-15 02:19:56 UTC+0000,3d55d9bcca45474baebec70f0d9b814f,e589ea1d909f4eee9c85b936512dc9b2,1,3,0,1,4
5103,b925432bfe9e441eafef2be47789aafb,2017-01-30 07:06:53 UTC+0000,e53ac2c292e949af85fd2f22dcde3dfa,f4759af9b17f44c9865b041a0469dc45,1,1,1,1,3
3373,b92ae64096e2432aac64366845772d26,2016-07-17 14:13:38 UTC+0000,03b0fe33fb6040bd9309b9305249c9db,c39329e6c790449f812590c3b897aca8,0,1,1,0,2
2667,b937ad8aff1345f2aeca3b7257764e9e,2014-04-10 14:57:41 UTC+0000,1c9af3471e3643d8af6d0b1cff437f02,95f1104e8b604c98ae237020a98921c4,3,5,1,1,7
1212,b93810b40cc54b50bf1679e4dcb87ad2,2018-05-11 15:52:33 UTC+0000,9eacf68fa29846e4a45117dafcc2dd22,d38b9eb5ed5c4f02899d5e04dbabac5e,0,1,1,0,2
2318,b95c3e95c6cd417a905f2262f7f51081,2018-03-08 23:39:31 UTC+0000,f8f8108fe491462e8a09b0ce61279295,1ad13abd75b641198468b121e83e8706,1,1,1,1,3
7135,b95ed72b2f8748039c90f74af8f922df,2017-11-07 20:18:29 UTC+0000,42489ec04f37415b84e230e703cecce3,53e0062c6d2148adb3c707491829830d,0,1,1,0,2
3939,b96735af86584c08a76e2eb92d146563,2016-03-01 17:40:39 UTC+0000,ab087c5a187e49f08727981ed89716af,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
447,b990e2dd3ead454684358915e79a0cdd,2016-08-10 20:19:24 UTC+0000,736f4e44547b4fbcb34df570411b025e,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
1180,b9a0297bfa9f4176ae72c7e38117477b,2016-07-20 18:32:56 UTC+0000,3f180ede8b9b448f97b3ebf2eb7c0d02,369f1c8646b649f6997eae7809696bd5,2,1,1,1,3
3718,b9a1e8acb53c40a892a3d96ffa96fc1c,2016-06-26 03:18:16 UTC+0000,aa06740340394932b9ac190901d1ca14,c39329e6c790449f812590c3b897aca8,1,1,1,1,3
1888,b9a86f6a97b242508315aa75a2482dc9,2016-06-24 07:48:05 UTC+0000,84c24110728044ea8a3b2c0bff861139,614ba4c0aa534b759b73e8473fd5ec88,2,1,1,1,3
3302,b9a9212d155c40ddbdd1bc324cca0681,2017-02-02 13:38:58 UTC+0000,ded5c215b44e4e7480fea8cd9642f54a,36ff3b3666df400f956f8335cf53e09e,2,2,1,1,4
7485,b9a9ad0edce646a1aee48c6da2387264,2017-05-31 14:25:27 UTC+0000,de49de131fd94c478ed2a5aa66fdc2f9,f64df9b489864952917cb631be1ddac7,1,1,1,1,3
7628,b9baede6aced4c5fa3fd1a3393190c37,2015-04-14 23:15:58 UTC+0000,ce4fa7fa915443088465811205af0b54,0355aaad83704ad98e6d71b79db85849,2,2,1,1,4
6037,b9bd128779f44bac80f32b6d078c3be2,2015-02-20 01:57:16 UTC+0000,1984087aa8f24bbd9da49775cc723812,c1341204dce1463dad3964c3f3f462c3,0,1,1,0,2
5480,ba01cb84af36449091e41c567156f6c2,2018-07-25 07:06:42 UTC+0000,be92726319224b3f9add88a737318b79,ffe2f26d5c174e13b565d026e1d8c503,1,1,1,1,3
1294,ba12001291c041f795babb74559b54bf,2015-02-25 15:25:22 UTC+0000,aa90121b16ef4cb081a79f9051abf407,369f1c8646b649f6997eae7809696bd5,0,2,1,0,3
1970,ba1353b17790444791524b7f0b5f5622,2017-01-24 14:28:01 UTC+0000,9e31bff02d124fa0b26a0c6b3b035565,30b1ef88592643dba57c33e4626684c8,0,1,1,0,2
4606,ba1a862d68534849a099e4fd6d84c6f2,2018-09-28 22:02:08 UTC+0000,3cc0f9d573294df184c60e3c64ae9e99,4c1333590d234f9bb0f4cf0eac4c6efd,0,1,1,0,2
4246,ba1b474c28b742fca9cd649f7dd96229,2016-03-14 13:01:21 UTC+0000,7973d995c00641578d6e98ac1a02f796,369f1c8646b649f6997eae7809696bd5,0,1,1,0,2
6535,ba23f731a043465a85401d30813a0545,2016-08-10 21:02:06 UTC+0000,924cb35315e64c369c82c201fffb7af8,dbfc21fbff414832beed41c7a5966096,1,1,1,1,3
2054,ba284aee7c944704800e9e657656b809,2015-10-22 21:35:21 UTC+0000,905c8747231e45439421c33c93476869,a1006e6a58a0447592e2435caa230f78,0,2,1,0,3
5302,ba4aca415a924eca82d5e63147d56657,2016-01-28 16:55:30 UTC+0000,c0b6d37e4c49417f98737218b23557ad,7919ea19db274c1fb862f3456cd25ac5,2,4,0,1,5
2677,ba4b1f61785549e89ab5ffd05220d30c,2017-05-31 18:49:51 UTC+0000,c20178b893504d18a5fb31cc84c6cfde,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
7462,ba4d902bd62b442cb24074553e79111d,2015-10-20 22:05:21 UTC+0000,febf0b7ec80045a4ace8c2e034e5f905,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
7094,ba5d5037adf9428696246dbb75655342,2015-08-03 23:30:23 UTC+0000,2b03a4424f384362aea2c8c74df432d3,a9ad3bd21f8b4631b18d6de7723d4c54,1,1,1,1,3
5248,ba6dbca92da54fb49244473e44f930b7,2016-10-21 00:54:45 UTC+0000,02f2ec19eb3242de97fba90eae49c525,a1006e6a58a0447592e2435caa230f78,2,1,1,1,3
4917,ba89b64e9efd4035ab16a26f01aacab8,2018-01-24 21:03:01 UTC+0000,182916f2258540358d1bccac15cfdb33,07c3bbf1aaf14e148c521245fd129eff,1,1,1,1,3
1844,ba91b31769ab4c0d94a86e5d065b9f4f,2018-06-28 19:56:46 UTC+0000,ab057c6394934564ab380068310617de,847f79ae984c43dfa7b50ea40b14e300,0,1,1,0,2
5446,ba9e95a4179a4313b2dcb298b1a2cd88,2016-05-29 01:13:11 UTC+0000,20b931043511462181464eb04e159281,58fa5e95fe9e480a9349bbb1d7faaddb,0,1,1,0,2
3,baa937b4cd184a22acfd76249d25042c,2018-03-14 21:38:57 UTC+0000,1011167b308b4f85a79038573b83f30b,714f9104e8b148c090e975f050946ff2,0,1,1,0,2
2575,baafd5fc6f454a1cad8f9626555005d2,2015-10-23 15:16:14 UTC+0000,3f223c7b7d364ab1b281f3836e1d69cb,70f812ce6f57465fa79531f8c56ecdf8,1,1,1,1,3
2092,babdcc271cad440c83de9adcc36f8a90,2012-01-13 17:29:43 UTC+0000,69409b8bbf4243ad80eae8e67551efac,392a273cb57b42389ec01a8fcdaff3af,0,1,1,0,2
7896,bae159bff2584d2d896e48e2a9c72dc4,2018-03-02 15:42:09 UTC+0000,c4a89de5a32a45ea840d4cdff048dea8,8ca0e5cb0ee743b792d90022587c1779,1,1,1,1,3
1600,baed98b1e5dd4e5e8a247f10551ab32c,2018-11-27 20:38:51 UTC+0000,286071c21932465a8e872c4f605b16d9,8319cd5b70d44d7fa5ab79c40c544521,0,1,1,0,2
3135,baf76b7cf5804811b20eac6a05a4bbcd,2018-12-04 20:01:18 UTC+0000,9d14ba5e1fcd4619bf561e5382f9378d,527bc8c35c8541f898bac819b29beea5,0,1,1,0,2
2817,bb08cb9f340d40079601bb4941406df9,2017-10-23 22:53:56 UTC+0000,472e004de4e44d49905a8540d51f1220,62df4121c5d64528a7ed438b9ad86d98,0,1,1,0,2
5095,bb0b3e3de16045cf82f1c1d1946cab3e,2014-04-28 00:30:58 UTC+0000,5232625462494880a65e9113bdcdd30e,fe4543418c0846e5a65fa22b4ad9a304,1,11,1,1,13
1562,bb0fc1b81814410abad5060bd0e0275b,2018-03-19 10:15:20 UTC+0000,393146e369b14bfe88ab764852119f57,4a764fa0d6284396b52929c04078df95,1,1,1,1,3
5552,bb45d04bc83a4e9da09591162da5a024,2013-11-11 22:46:42 UTC+0000,43e15800260a49b1b83818314290cf1f,4bce59e2537b4228adb73b856d2c6102,1,1,1,1,3
2497,bb4b384dc1684d4a94161e19dc4fe3f7,2016-09-22 17:40:31 UTC+0000,1a05369fde48429c9512cebe86e15f2b,373809641ef04ce68113c70f3d50ef98,1,1,1,1,3
3475,bb4c1a39d48d42dd80a268ed12e9c55d,2016-05-03 20:36:20 UTC+0000,f0140429d8974c8d87d3686600cfae2e,7bffa1792d474359b922e5de700d7a82,1,1,1,1,3
3856,bb56591d5aae4ddd836e58be1099fff4,2014-03-31 17:00:31 UTC+0000,68ee2d8067ca4b4889465279d497ab4b,0355aaad83704ad98e6d71b79db85849,1,1,1,1,3
